# Hero trace oracle - map 389 (Ship Klark (beginning)) - docs/plan-oracle-heros.md
# Scenario: highground (deliberately seeded, see below)
# Campaign: fixedstep (FixedTimeStep=1/50, a future M3.a's own target)
#
# This oracle does NOT cover (verbatim per docs/plan-oracle-heros.md §1.3):
# 1. AlundraWorldProxy.LogicTicksThisFrame (a future M3.a's own clock switch);
# 2. the E5.c camera catch-up (UpdateCameraFollow / StepCameraScroll);
# 3. RunMapEventsPass;
# 4. the D3 catch-up (RunPendingEventTriggers);
# 5. AlundraWorldProxy.AdoptPlayerPawn: this harness RE-COPIES its New Game initial state field by
#    field, with no live link to production - if real adoption drifts, this trace stays green while
#    the real New Game state has changed;
# 6. the real entry path of AlundraPlayerController.BuildPadState (Input, InputMappingManager,
#    ComputePadState, the "AlundraButtons" mapping): short-circuited by this harness's own pad
#    provider seam, consulted at the head of the method.
#
# 7. (highground scenario only) this scenario's own initial state: NOT a reachable New Game state -
#    deliberately seeded on an elevated, non-slope landing tile adjacent to a slope cell (see the
#    "start position" note below), because no slope cell on this map borders height-0 ground.
#
#
# Start position: tile (21,49), pixel (516,792,128) - a non-slope landing (height 8,
# 128px) directly west-adjacent to slope cell (20,49) (Slope&3=3, "ladder exiting").
# Justification: no slope cell on map 389 borders height-0 ground (closest neighbor
# height is 5, 80px) and the hero's own exported StepHeight (3px) blocks any climb
# above a 16px cell-height quantum, so a walk starting at the real New Game position
# can never reach a slope cell. This scenario instead reproduces the one motion the
# terrain DOES allow from up here: walking the ramp down (predicates 2/pente, 3/marche).
#
# Campaign comparison (§1.2 measurement): only column(s) [engineStepsDelta] differ between the two campaigns' own data lines - every other column (including every behavioral one: position, ground state, predicates) is identical, i.e. FixedTimeStep has NO observable effect on the hero beyond its own bookkeeping column, on this exact scripted walk.
#
# Columns: frame | dtMicros | dllTicks | engineStepsDelta | posX | posY | posZ | tileZ |
# isOnGround | forceAdjusted | targetAnim | targetDir | cellSlope | cellHeight
30 | 20000 | 1 | 1 | 28784640 | 51904512 | 6160384 | 5 | 1 | 0 | 1 | 8 | 3 | 6
31 | 20000 | 1 | 1 | 28624896 | 51904512 | 6094848 | 5 | 1 | 0 | 1 | 8 | 3 | 6
32 | 20000 | 1 | 1 | 28465152 | 51904512 | 5963776 | 5 | 1 | 0 | 1 | 8 | 3 | 6
33 | 20000 | 1 | 1 | 28305408 | 51904512 | 5898240 | 5 | 1 | 0 | 1 | 8 | 0 | 5
34 | 20000 | 1 | 1 | 28145664 | 51904512 | 5767168 | 5 | 1 | 0 | 1 | 8 | 0 | 5
35 | 20000 | 1 | 1 | 27985920 | 51904512 | 5636096 | 5 | 1 | 0 | 1 | 8 | 0 | 5
36 | 20000 | 1 | 1 | 27826176 | 51904512 | 5570560 | 5 | 1 | 0 | 1 | 8 | 0 | 5
37 | 20000 | 1 | 1 | 27666432 | 51904512 | 5439488 | 5 | 1 | 0 | 1 | 8 | 0 | 5
38 | 20000 | 1 | 1 | 27506688 | 51904512 | 5373952 | 5 | 1 | 0 | 1 | 8 | 0 | 5
39 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
40 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
41 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
42 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
43 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
44 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
45 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
46 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
47 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
48 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
49 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
50 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
51 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
52 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
53 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
54 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
55 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
56 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
57 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
58 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
59 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
60 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
61 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
62 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
63 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
64 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
65 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
66 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
67 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
68 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
69 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
70 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
71 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
72 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
73 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
74 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
75 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
76 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
77 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
78 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
79 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
80 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
81 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
82 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
83 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
84 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
85 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
86 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
87 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
88 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
89 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
90 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
91 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
92 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
93 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
94 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
95 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
96 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
97 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
98 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
99 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
100 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
101 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
102 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
103 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
104 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
105 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
106 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
107 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
108 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
109 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
110 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
111 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
112 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
113 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
114 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
115 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
116 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
117 | 20000 | 1 | 1 | 27506688 | 51904512 | 5242880 | 5 | 1 | 1 | 1 | 8 | 0 | 5
